CO_UF,NO_UF,CO_MUNICIPIO,NO_MUNICIPIO,DEPENDENCIA_ADM,LOCALIZACAO,MEDIA_5_LP,MEDIA_5_MT,MEDIA_9_LP,MEDIA_9_MT,MEDIA_12_LP,MEDIA_12_MT,MEDIA_13_LP,MEDIA_13_MT,MEDIA_14_LP,MEDIA_14_MT,nivel_0_LP5,nivel_1_LP5,nivel_2_LP5,nivel_3_LP5,nivel_4_LP5,nivel_5_LP5,nivel_6_LP5,nivel_7_LP5,nivel_8_LP5,nivel_9_LP5,nivel_0_MT5,nivel_1_MT5,nivel_2_MT5,nivel_3_MT5,nivel_4_MT5,nivel_5_MT5,nivel_6_MT5,nivel_7_MT5,nivel_8_MT5,nivel_9_MT5,nivel_10_MT5,nivel_0_LP9,nivel_1_LP9,nivel_2_LP9,nivel_3_LP9,nivel_4_LP9,nivel_5_LP9,nivel_6_LP9,nivel_7_LP9,nivel_8_LP9,nivel_0_MT9,nivel_1_MT9,nivel_2_MT9,nivel_3_MT9,nivel_4_MT9,nivel_5_MT9,nivel_6_MT9,nivel_7_MT9,nivel_8_MT9,nivel_9_MT9,nivel_0_LPEMT,nivel_1_LPEMT,nivel_2_LPEMT,nivel_3_LPEMT,nivel_4_LPEMT,nivel_5_LPEMT,nivel_6_LPEMT,nivel_7_LPEMT,nivel_8_LPEMT,nivel_0_MTEMT,nivel_1_MTEMT,nivel_2_MTEMT,nivel_3_MTEMT,nivel_4_MTEMT,nivel_5_MTEMT,nivel_6_MTEMT,nivel_7_MTEMT,nivel_8_MTEMT,nivel_9_MTEMT,nivel_10_MTEMT,nivel_0_LPEMI,nivel_1_LPEMI,nivel_2_LPEMI,nivel_3_LPEMI,nivel_4_LPEMI,nivel_5_LPEMI,nivel_6_LPEMI,nivel_7_LPEMI,nivel_8_LPEMI,nivel_0_MTEMI,nivel_1_MTEMI,nivel_2_MTEMI,nivel_3_MTEMI,nivel_4_MTEMI,nivel_5_MTEMI,nivel_6_MTEMI,nivel_7_MTEMI,nivel_8_MTEMI,nivel_9_MTEMI,nivel_10_MTEMI,nivel_0_LPEM,nivel_1_LPEM,nivel_2_LPEM,nivel_3_LPEM,nivel_4_LPEM,nivel_5_LPEM,nivel_6_LPEM,nivel_7_LPEM,nivel_8_LPEM,nivel_0_MTEM,nivel_1_MTEM,nivel_2_MTEM,nivel_3_MTEM,nivel_4_MTEM,nivel_5_MTEM,nivel_6_MTEM,nivel_7_MTEM,nivel_8_MTEM,nivel_9_MTEM,nivel_10_MTEM
25,Paraíba,2514453,São José dos Ramos,"Total - Federal, Estadual e Municipal",Rural,"159,8","170,14",,,,,,,,,"15,38","30,77","15,38","23,08","7,69","7,69",0,0,0,0,0,"23,08","38,46","30,77","7,69",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514453,São José dos Ramos,"Total - Federal, Estadual e Municipal",Total,"183,97","186,43","222,99","228,88",,,,,,,"10,99","13,48","18,8","16,4","22,41","11,78","4,25","1,89",0,0,0,"9,05","29,74","29,33","24,07","3,79","4,02",0,0,0,0,"35,4","11,76","23,67","10,93","9,92","4,16","4,16",0,0,"23,63","19,22","25,26","20,09","5,93","5,86",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514453,São José dos Ramos,"Total - Federal, Estadual e Municipal",Urbana,"194,33","193,42","222,99","228,88",,,,,,,"9,11","6,07","20,26","13,53","28,71","13,53","6,07","2,71",0,0,0,"3,04","26,01","28,71","31,09","5,41","5,74",0,0,0,0,"35,4","11,76","23,67","10,93","9,92","4,16","4,16",0,0,"23,63","19,22","25,26","20,09","5,93","5,86",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514453,São José dos Ramos,"Total - Federal, Estadual, Municipal e Privada",Rural,"159,8","170,14",,,,,,,,,"15,38","30,77","15,38","23,08","7,69","7,69",0,0,0,0,0,"23,08","38,46","30,77","7,69",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514453,São José dos Ramos,"Total - Federal, Estadual, Municipal e Privada",Total,"183,97","186,43","222,99","228,88",,,,,,,"10,99","13,48","18,8","16,4","22,41","11,78","4,25","1,89",0,0,0,"9,05","29,74","29,33","24,07","3,79","4,02",0,0,0,0,"35,4","11,76","23,67","10,93","9,92","4,16","4,16",0,0,"23,63","19,22","25,26","20,09","5,93","5,86",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514453,São José dos Ramos,"Total - Federal, Estadual, Municipal e Privada",Urbana,"194,33","193,42","222,99","228,88",,,,,,,"9,11","6,07","20,26","13,53","28,71","13,53","6,07","2,71",0,0,0,"3,04","26,01","28,71","31,09","5,41","5,74",0,0,0,0,"35,4","11,76","23,67","10,93","9,92","4,16","4,16",0,0,"23,63","19,22","25,26","20,09","5,93","5,86",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514503,São José de Piranhas,Estadual,Total,,,"244,4","248,12","271,86","268,59",,,"271,86","268,59",,,,,,,,,,,,,,,,,,,,,,"19,24","17,46","19,55","14,76","13,45","11,24","2,56","1,73",0,"21,63","16,95","12,83","17,64","12,04","10,38","7,66","0,86",0,0,"10,75","21,34","21,24","20,9","14,21","9,85","1,71",0,0,"15,96","19,29","20,48","23,35","9,98","8,41","1,71","0,82",0,0,0,,,,,,,,,,,,,,,,,,,,,"10,75","21,34","21,24","20,9","14,21","9,85","1,71",0,0,"15,96","19,29","20,48","23,35","9,98","8,41","1,71","0,82",0,0,0
25,Paraíba,2514503,São José de Piranhas,Estadual,Urbana,,,"244,4","248,12","271,86","268,59",,,"271,86","268,59",,,,,,,,,,,,,,,,,,,,,,"19,24","17,46","19,55","14,76","13,45","11,24","2,56","1,73",0,"21,63","16,95","12,83","17,64","12,04","10,38","7,66","0,86",0,0,"10,75","21,34","21,24","20,9","14,21","9,85","1,71",0,0,"15,96","19,29","20,48","23,35","9,98","8,41","1,71","0,82",0,0,0,,,,,,,,,,,,,,,,,,,,,"10,75","21,34","21,24","20,9","14,21","9,85","1,71",0,0,"15,96","19,29","20,48","23,35","9,98","8,41","1,71","0,82",0,0,0
25,Paraíba,2514503,São José de Piranhas,Municipal,Rural,"213,54","221,62","274,45","276,09",,,,,,,0,"7,32","14,63","19,51","14,63","19,51","12,2","12,2",0,0,0,"7,32","7,32","9,76","29,27","17,07","24,39","4,88",0,0,0,0,"11,11","16,67","27,78","22,22","11,11","11,11",0,0,"5,56","11,11","5,56","16,67","38,89","11,11","11,11",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514503,São José de Piranhas,Municipal,Total,"199,65","211,74","251,39","249,2",,,,,,,"3,89","11,49","19,66","20,76","14,06","13,52","8,36","7,58","0,68",0,"0,63","9,73","12,66","19,7","19,6","12,81","15,2","7,04","2,63",0,0,"10,39","17,24","21,79","24,34","12,33","11,59","2,33",0,0,"16,98","12,27","15,4","24,5","17,4","11,14","2,33",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514503,São José de Piranhas,Municipal,Urbana,"195,69","208,93","245,28","242,09",,,,,,,5,"12,68","21,09","21,12","13,89","11,81","7,27","6,26","0,87",0,"0,81","10,41","14,19","22,53","16,85","11,6","12,59","7,65","3,37",0,0,"13,14","18,86","23,14","23,43","9,71","11,71",0,0,0,20,"12,57",18,"26,57","11,71","11,14",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514503,São José de Piranhas,Total - Estadual e Municipal,Rural,"213,54","221,62","274,45","276,09",,,,,,,0,"7,32","14,63","19,51","14,63","19,51","12,2","12,2",0,0,0,"7,32","7,32","9,76","29,27","17,07","24,39","4,88",0,0,0,0,"11,11","16,67","27,78","22,22","11,11","11,11",0,0,"5,56","11,11","5,56","16,67","38,89","11,11","11,11",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514503,São José de Piranhas,Total - Estadual e Municipal,Total,"199,65","211,74","247,19","248,56","271,86","268,59",,,"271,86","268,59","3,89","11,49","19,66","20,76","14,06","13,52","8,36","7,58","0,68",0,"0,63","9,73","12,66","19,7","19,6","12,81","15,2","7,04","2,63",0,0,"15,7","17,37","20,45","18,59",13,"11,38","2,47","1,04",0,"19,77","15,07","13,86","20,39","14,19","10,68","5,53","0,52",0,0,"10,75","21,34","21,24","20,9","14,21","9,85","1,71",0,0,"15,96","19,29","20,48","23,35","9,98","8,41","1,71","0,82",0,0,0,,,,,,,,,,,,,,,,,,,,,"10,75","21,34","21,24","20,9","14,21","9,85","1,71",0,0,"15,96","19,29","20,48","23,35","9,98","8,41","1,71","0,82",0,0,0
25,Paraíba,2514503,São José de Piranhas,Total - Estadual e Municipal,Urbana,"195,69","208,93","244,7","246,04","271,86","268,59",,,"271,86","268,59",5,"12,68","21,09","21,12","13,89","11,81","7,27","6,26","0,87",0,"0,81","10,41","14,19","22,53","16,85","11,6","12,59","7,65","3,37",0,0,"17,13","17,94","20,79","17,75","12,16","11,4","1,68","1,13",0,"21,07","15,44","14,62","20,73","11,93","10,64","5,02","0,57",0,0,"10,75","21,34","21,24","20,9","14,21","9,85","1,71",0,0,"15,96","19,29","20,48","23,35","9,98","8,41","1,71","0,82",0,0,0,,,,,,,,,,,,,,,,,,,,,"10,75","21,34","21,24","20,9","14,21","9,85","1,71",0,0,"15,96","19,29","20,48","23,35","9,98","8,41","1,71","0,82",0,0,0
25,Paraíba,2514503,São José de Piranhas,"Total - Federal, Estadual e Municipal",Rural,"213,54","221,62","274,45","276,09",,,,,,,0,"7,32","14,63","19,51","14,63","19,51","12,2","12,2",0,0,0,"7,32","7,32","9,76","29,27","17,07","24,39","4,88",0,0,0,0,"11,11","16,67","27,78","22,22","11,11","11,11",0,0,"5,56","11,11","5,56","16,67","38,89","11,11","11,11",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514503,São José de Piranhas,"Total - Federal, Estadual e Municipal",Total,"199,65","211,74","247,19","248,56","271,86","268,59",,,"271,86","268,59","3,89","11,49","19,66","20,76","14,06","13,52","8,36","7,58","0,68",0,"0,63","9,73","12,66","19,7","19,6","12,81","15,2","7,04","2,63",0,0,"15,7","17,37","20,45","18,59",13,"11,38","2,47","1,04",0,"19,77","15,07","13,86","20,39","14,19","10,68","5,53","0,52",0,0,"10,75","21,34","21,24","20,9","14,21","9,85","1,71",0,0,"15,96","19,29","20,48","23,35","9,98","8,41","1,71","0,82",0,0,0,,,,,,,,,,,,,,,,,,,,,"10,75","21,34","21,24","20,9","14,21","9,85","1,71",0,0,"15,96","19,29","20,48","23,35","9,98","8,41","1,71","0,82",0,0,0
25,Paraíba,2514503,São José de Piranhas,"Total - Federal, Estadual e Municipal",Urbana,"195,69","208,93","244,7","246,04","271,86","268,59",,,"271,86","268,59",5,"12,68","21,09","21,12","13,89","11,81","7,27","6,26","0,87",0,"0,81","10,41","14,19","22,53","16,85","11,6","12,59","7,65","3,37",0,0,"17,13","17,94","20,79","17,75","12,16","11,4","1,68","1,13",0,"21,07","15,44","14,62","20,73","11,93","10,64","5,02","0,57",0,0,"10,75","21,34","21,24","20,9","14,21","9,85","1,71",0,0,"15,96","19,29","20,48","23,35","9,98","8,41","1,71","0,82",0,0,0,,,,,,,,,,,,,,,,,,,,,"10,75","21,34","21,24","20,9","14,21","9,85","1,71",0,0,"15,96","19,29","20,48","23,35","9,98","8,41","1,71","0,82",0,0,0
25,Paraíba,2514503,São José de Piranhas,"Total - Federal, Estadual, Municipal e Privada",Rural,"213,54","221,62","274,45","276,09",,,,,,,0,"7,32","14,63","19,51","14,63","19,51","12,2","12,2",0,0,0,"7,32","7,32","9,76","29,27","17,07","24,39","4,88",0,0,0,0,"11,11","16,67","27,78","22,22","11,11","11,11",0,0,"5,56","11,11","5,56","16,67","38,89","11,11","11,11",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514503,São José de Piranhas,"Total - Federal, Estadual, Municipal e Privada",Total,"199,65","211,74","247,19","248,56","271,86","268,59",,,"271,86","268,59","3,89","11,49","19,66","20,76","14,06","13,52","8,36","7,58","0,68",0,"0,63","9,73","12,66","19,7","19,6","12,81","15,2","7,04","2,63",0,0,"15,7","17,37","20,45","18,59",13,"11,38","2,47","1,04",0,"19,77","15,07","13,86","20,39","14,19","10,68","5,53","0,52",0,0,"10,75","21,34","21,24","20,9","14,21","9,85","1,71",0,0,"15,96","19,29","20,48","23,35","9,98","8,41","1,71","0,82",0,0,0,,,,,,,,,,,,,,,,,,,,,"10,75","21,34","21,24","20,9","14,21","9,85","1,71",0,0,"15,96","19,29","20,48","23,35","9,98","8,41","1,71","0,82",0,0,0
25,Paraíba,2514503,São José de Piranhas,"Total - Federal, Estadual, Municipal e Privada",Urbana,"195,69","208,93","244,7","246,04","271,86","268,59",,,"271,86","268,59",5,"12,68","21,09","21,12","13,89","11,81","7,27","6,26","0,87",0,"0,81","10,41","14,19","22,53","16,85","11,6","12,59","7,65","3,37",0,0,"17,13","17,94","20,79","17,75","12,16","11,4","1,68","1,13",0,"21,07","15,44","14,62","20,73","11,93","10,64","5,02","0,57",0,0,"10,75","21,34","21,24","20,9","14,21","9,85","1,71",0,0,"15,96","19,29","20,48","23,35","9,98","8,41","1,71","0,82",0,0,0,,,,,,,,,,,,,,,,,,,,,"10,75","21,34","21,24","20,9","14,21","9,85","1,71",0,0,"15,96","19,29","20,48","23,35","9,98","8,41","1,71","0,82",0,0,0
25,Paraíba,2514552,São José de Princesa,Estadual,Total,,,"227,07","255,54","265,36","269,79",,,"265,36","269,79",,,,,,,,,,,,,,,,,,,,,,28,16,24,8,20,0,4,0,0,12,28,4,8,24,20,4,0,0,0,20,12,12,40,16,0,0,0,0,12,16,20,32,16,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,20,12,12,40,16,0,0,0,0,12,16,20,32,16,4,0,0,0,0,0
25,Paraíba,2514552,São José de Princesa,Estadual,Urbana,,,"227,07","255,54","265,36","269,79",,,"265,36","269,79",,,,,,,,,,,,,,,,,,,,,,28,16,24,8,20,0,4,0,0,12,28,4,8,24,20,4,0,0,0,20,12,12,40,16,0,0,0,0,12,16,20,32,16,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,20,12,12,40,16,0,0,0,0,12,16,20,32,16,4,0,0,0,0,0
25,Paraíba,2514552,São José de Princesa,Municipal,Rural,"218,99","240,39","270,3","278,23",,,,,,,"4,55","9,09",0,"18,18","9,09","40,91","9,09","4,55","4,55",0,0,"9,09","9,09","4,55","13,64","9,09","31,82","9,09","9,09","4,55",0,0,25,"8,33","16,67",25,"16,67","8,33",0,0,0,0,"16,67","41,67","16,67","8,33","8,33","8,33",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514552,São José de Princesa,Municipal,Total,"218,99","240,39","270,3","278,23",,,,,,,"4,55","9,09",0,"18,18","9,09","40,91","9,09","4,55","4,55",0,0,"9,09","9,09","4,55","13,64","9,09","31,82","9,09","9,09","4,55",0,0,25,"8,33","16,67",25,"16,67","8,33",0,0,0,0,"16,67","41,67","16,67","8,33","8,33","8,33",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514552,São José de Princesa,Total - Estadual e Municipal,Rural,"218,99","240,39","270,3","278,23",,,,,,,"4,55","9,09",0,"18,18","9,09","40,91","9,09","4,55","4,55",0,0,"9,09","9,09","4,55","13,64","9,09","31,82","9,09","9,09","4,55",0,0,25,"8,33","16,67",25,"16,67","8,33",0,0,0,0,"16,67","41,67","16,67","8,33","8,33","8,33",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514552,São José de Princesa,Total - Estadual e Municipal,Total,"218,99","240,39","238,67","261,63","265,36","269,79",,,"265,36","269,79","4,55","9,09",0,"18,18","9,09","40,91","9,09","4,55","4,55",0,0,"9,09","9,09","4,55","13,64","9,09","31,82","9,09","9,09","4,55",0,"20,49","18,41","19,8","10,33","21,34","4,47","5,16",0,0,"8,78","20,49","7,4","17,03","22,03","16,87","5,16","2,24",0,0,20,12,12,40,16,0,0,0,0,12,16,20,32,16,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,20,12,12,40,16,0,0,0,0,12,16,20,32,16,4,0,0,0,0,0
25,Paraíba,2514552,São José de Princesa,Total - Estadual e Municipal,Urbana,,,"227,07","255,54","265,36","269,79",,,"265,36","269,79",,,,,,,,,,,,,,,,,,,,,,28,16,24,8,20,0,4,0,0,12,28,4,8,24,20,4,0,0,0,20,12,12,40,16,0,0,0,0,12,16,20,32,16,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,20,12,12,40,16,0,0,0,0,12,16,20,32,16,4,0,0,0,0,0
25,Paraíba,2514552,São José de Princesa,"Total - Federal, Estadual e Municipal",Rural,"218,99","240,39","270,3","278,23",,,,,,,"4,55","9,09",0,"18,18","9,09","40,91","9,09","4,55","4,55",0,0,"9,09","9,09","4,55","13,64","9,09","31,82","9,09","9,09","4,55",0,0,25,"8,33","16,67",25,"16,67","8,33",0,0,0,0,"16,67","41,67","16,67","8,33","8,33","8,33",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514552,São José de Princesa,"Total - Federal, Estadual e Municipal",Total,"218,99","240,39","238,67","261,63","265,36","269,79",,,"265,36","269,79","4,55","9,09",0,"18,18","9,09","40,91","9,09","4,55","4,55",0,0,"9,09","9,09","4,55","13,64","9,09","31,82","9,09","9,09","4,55",0,"20,49","18,41","19,8","10,33","21,34","4,47","5,16",0,0,"8,78","20,49","7,4","17,03","22,03","16,87","5,16","2,24",0,0,20,12,12,40,16,0,0,0,0,12,16,20,32,16,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,20,12,12,40,16,0,0,0,0,12,16,20,32,16,4,0,0,0,0,0
25,Paraíba,2514552,São José de Princesa,"Total - Federal, Estadual e Municipal",Urbana,,,"227,07","255,54","265,36","269,79",,,"265,36","269,79",,,,,,,,,,,,,,,,,,,,,,28,16,24,8,20,0,4,0,0,12,28,4,8,24,20,4,0,0,0,20,12,12,40,16,0,0,0,0,12,16,20,32,16,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,20,12,12,40,16,0,0,0,0,12,16,20,32,16,4,0,0,0,0,0
25,Paraíba,2514552,São José de Princesa,"Total - Federal, Estadual, Municipal e Privada",Rural,"218,99","240,39","270,3","278,23",,,,,,,"4,55","9,09",0,"18,18","9,09","40,91","9,09","4,55","4,55",0,0,"9,09","9,09","4,55","13,64","9,09","31,82","9,09","9,09","4,55",0,0,25,"8,33","16,67",25,"16,67","8,33",0,0,0,0,"16,67","41,67","16,67","8,33","8,33","8,33",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514552,São José de Princesa,"Total - Federal, Estadual, Municipal e Privada",Total,"218,99","240,39","238,67","261,63","265,36","269,79",,,"265,36","269,79","4,55","9,09",0,"18,18","9,09","40,91","9,09","4,55","4,55",0,0,"9,09","9,09","4,55","13,64","9,09","31,82","9,09","9,09","4,55",0,"20,49","18,41","19,8","10,33","21,34","4,47","5,16",0,0,"8,78","20,49","7,4","17,03","22,03","16,87","5,16","2,24",0,0,20,12,12,40,16,0,0,0,0,12,16,20,32,16,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,20,12,12,40,16,0,0,0,0,12,16,20,32,16,4,0,0,0,0,0
25,Paraíba,2514552,São José de Princesa,"Total - Federal, Estadual, Municipal e Privada",Urbana,,,"227,07","255,54","265,36","269,79",,,"265,36","269,79",,,,,,,,,,,,,,,,,,,,,,28,16,24,8,20,0,4,0,0,12,28,4,8,24,20,4,0,0,0,20,12,12,40,16,0,0,0,0,12,16,20,32,16,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,20,12,12,40,16,0,0,0,0,12,16,20,32,16,4,0,0,0,0,0
25,Paraíba,2514602,São José do Bonfim,Estadual,Total,,,,,"261,27","263,41",,,"261,27","263,41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,53","20,98","23,66","22,43","6,58","7,81",0,0,0,"11,94","27,79","18,3","19,75","14,4","7,81",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"18,53","20,98","23,66","22,43","6,58","7,81",0,0,0,"11,94","27,79","18,3","19,75","14,4","7,81",0,0,0,0,0
25,Paraíba,2514602,São José do Bonfim,Estadual,Urbana,,,,,"261,27","263,41",,,"261,27","263,41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,53","20,98","23,66","22,43","6,58","7,81",0,0,0,"11,94","27,79","18,3","19,75","14,4","7,81",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"18,53","20,98","23,66","22,43","6,58","7,81",0,0,0,"11,94","27,79","18,3","19,75","14,4","7,81",0,0,0,0,0
25,Paraíba,2514602,São José do Bonfim,Municipal,Total,"199,2","207,51","253,45","271,41",,,,,,,0,"11,43","9,1","38,62","20,42","9,1","4,55","6,77",0,0,0,"2,33","13,65","36,19","15,87","20,74","6,67","2,33","2,22",0,0,"15,15","15,15","15,15","21,21","18,18","6,06","6,06","3,03",0,"3,03","6,06","21,21","30,3","18,18","12,12","6,06",0,"3,03",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514602,São José do Bonfim,Municipal,Urbana,"199,2","207,51","253,45","271,41",,,,,,,0,"11,43","9,1","38,62","20,42","9,1","4,55","6,77",0,0,0,"2,33","13,65","36,19","15,87","20,74","6,67","2,33","2,22",0,0,"15,15","15,15","15,15","21,21","18,18","6,06","6,06","3,03",0,"3,03","6,06","21,21","30,3","18,18","12,12","6,06",0,"3,03",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Paraíba,2514602,São José do Bonfim,Total - Estadual e Municipal,Total,"199,2","207,51","253,45","271,41","261,27","263,41",,,"261,27","263,41",0,"11,43","9,1","38,62","20,42","9,1","4,55","6,77",0,0,0,"2,33","13,65","36,19","15,87","20,74","6,67","2,33","2,22",0,0,"15,15","15,15","15,15","21,21","18,18","6,06","6,06","3,03",0,"3,03","6,06","21,21","30,3","18,18","12,12","6,06",0,"3,03",0,"18,53","20,98","23,66","22,43","6,58","7,81",0,0,0,"11,94","27,79","18,3","19,75","14,4","7,81",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"18,53","20,98","23,66","22,43","6,58","7,81",0,0,0,"11,94","27,79","18,3","19,75","14,4","7,81",0,0,0,0,0
25,Paraíba,2514602,São José do Bonfim,Total - Estadual e Municipal,Urbana,"199,2","207,51","253,45","271,41","261,27","263,41",,,"261,27","263,41",0,"11,43","9,1","38,62","20,42","9,1","4,55","6,77",0,0,0,"2,33","13,65","36,19","15,87","20,74","6,67","2,33","2,22",0,0,"15,15","15,15","15,15","21,21","18,18","6,06","6,06","3,03",0,"3,03","6,06","21,21","30,3","18,18","12,12","6,06",0,"3,03",0,"18,53","20,98","23,66","22,43","6,58","7,81",0,0,0,"11,94","27,79","18,3","19,75","14,4","7,81",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"18,53","20,98","23,66","22,43","6,58","7,81",0,0,0,"11,94","27,79","18,3","19,75","14,4","7,81",0,0,0,0,0
25,Paraíba,2514602,São José do Bonfim,"Total - Federal, Estadual e Municipal",Total,"199,2","207,51","253,45","271,41","261,27","263,41",,,"261,27","263,41",0,"11,43","9,1","38,62","20,42","9,1","4,55","6,77",0,0,0,"2,33","13,65","36,19","15,87","20,74","6,67","2,33","2,22",0,0,"15,15","15,15","15,15","21,21","18,18","6,06","6,06","3,03",0,"3,03","6,06","21,21","30,3","18,18","12,12","6,06",0,"3,03",0,"18,53","20,98","23,66","22,43","6,58","7,81",0,0,0,"11,94","27,79","18,3","19,75","14,4","7,81",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"18,53","20,98","23,66","22,43","6,58","7,81",0,0,0,"11,94","27,79","18,3","19,75","14,4","7,81",0,0,0,0,0
25,Paraíba,2514602,São José do Bonfim,"Total - Federal, Estadual e Municipal",Urbana,"199,2","207,51","253,45","271,41","261,27","263,41",,,"261,27","263,41",0,"11,43","9,1","38,62","20,42","9,1","4,55","6,77",0,0,0,"2,33","13,65","36,19","15,87","20,74","6,67","2,33","2,22",0,0,"15,15","15,15","15,15","21,21","18,18","6,06","6,06","3,03",0,"3,03","6,06","21,21","30,3","18,18","12,12","6,06",0,"3,03",0,"18,53","20,98","23,66","22,43","6,58","7,81",0,0,0,"11,94","27,79","18,3","19,75","14,4","7,81",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"18,53","20,98","23,66","22,43","6,58","7,81",0,0,0,"11,94","27,79","18,3","19,75","14,4","7,81",0,0,0,0,0
25,Paraíba,2514602,São José do Bonfim,"Total - Federal, Estadual, Municipal e Privada",Total,"199,2","207,51","253,45","271,41","261,27","263,41",,,"261,27","263,41",0,"11,43","9,1","38,62","20,42","9,1","4,55","6,77",0,0,0,"2,33","13,65","36,19","15,87","20,74","6,67","2,33","2,22",0,0,"15,15","15,15","15,15","21,21","18,18","6,06","6,06","3,03",0,"3,03","6,06","21,21","30,3","18,18","12,12","6,06",0,"3,03",0,"18,53","20,98","23,66","22,43","6,58","7,81",0,0,0,"11,94","27,79","18,3","19,75","14,4","7,81",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"18,53","20,98","23,66","22,43","6,58","7,81",0,0,0,"11,94","27,79","18,3","19,75","14,4","7,81",0,0,0,0,0
25,Paraíba,2514602,São José do Bonfim,"Total - Federal, Estadual, Municipal e Privada",Urbana,"199,2","207,51","253,45","271,41","261,27","263,41",,,"261,27","263,41",0,"11,43","9,1","38,62","20,42","9,1","4,55","6,77",0,0,0,"2,33","13,65","36,19","15,87","20,74","6,67","2,33","2,22",0,0,"15,15","15,15","15,15","21,21","18,18","6,06","6,06","3,03",0,"3,03","6,06","21,21","30,3","18,18","12,12","6,06",0,"3,03",0,"18,53","20,98","23,66","22,43","6,58","7,81",0,0,0,"11,94","27,79","18,3","19,75","14,4","7,81",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"18,53","20,98","23,66","22,43","6,58","7,81",0,0,0,"11,94","27,79","18,3","19,75","14,4","7,81",0,0,0,0,0
